1741225196.62989,0
1741225196.772799,0
1741225196.9031036,6
1741225197.0330443,10
1741225197.1615808,7
1741225197.2883952,5
1741225197.4163399,2
1741225197.5490668,1
1741225197.6782753,1
1741225197.8085608,2
1741225197.9424398,0
1741225198.0780895,1
1741225198.207113,0
1741225198.3400726,0
1741225198.4688022,1
1741225198.5986428,1
1741225198.7259824,2
1741225198.853764,1
1741225198.9811056,0
1741225199.1103342,0
1741225199.239961,2
1741225199.3693726,0
1741225199.4997282,0
1741225199.6293778,0
1741225199.7631185,2
1741225199.8930643,3
1741225200.020825,0
1741225200.1482582,1
1741225200.276692,1
1741225200.4083917,1
1741225200.5344334,2
1741225200.6610327,3
1741225200.7908225,3
1741225200.920776,1
1741225201.0481808,10
1741225201.1779034,10
1741225201.3065238,9
1741225201.4330134,10
1741225201.560489,10
1741225201.6896214,7
1741225201.8200593,6
1741225201.948454,2
1741225202.0755534,2
1741225202.2050102,2
1741225202.3350098,2
1741225202.4617383,1
1741225202.5861096,0
1741225202.7136204,1
1741225202.841867,1
1741225202.9747417,0
1741225203.1015704,1
1741225203.2297928,0
1741225203.3635635,3
1741225203.4953272,6
1741225203.6262848,3
1741225203.7532313,1
1741225203.880692,0
1741225204.0069947,0
1741225204.135226,4
1741225204.2636878,4
1741225204.3941455,4
1741225204.5247033,1
1741225204.6552317,0
1741225204.7879496,0
1741225204.917908,2
1741225205.0437198,1
1741225205.1720653,4
1741225205.300574,5
1741225205.4298875,5
1741225205.5558012,3
1741225205.6881547,4
1741225205.8199923,0
1741225205.9545891,4
1741225206.0835247,4
1741225206.2108881,5
1741225206.3393788,4
1741225206.4679737,6
1741225206.598349,0
1741225206.7291737,0
1741225206.8569565,0
1741225206.991105,0
1741225207.1202707,0
1741225207.2560415,3
1741225207.386562,1
1741225207.5164838,2
1741225207.6458955,0
1741225207.778398,2
1741225207.9136767,0
1741225208.0558136,0
1741225208.1898494,0
1741225208.319859,0
1741225208.453209,0
1741225208.5841434,0
1741225208.715856,0
1741225208.8453748,2
1741225208.9742544,1
1741225209.1086621,1
1741225209.2357986,1
1741225209.3662844,0
1741225209.4979799,0
1741225209.6262217,1
1741225209.751584,2
1741225209.8792818,7
1741225210.0078833,5
1741225210.135594,6
1741225210.2667603,6
1741225210.3932142,4
1741225210.5249639,5
1741225210.6556604,6
1741225210.782673,7
1741225210.9130785,4
1741225211.0443764,6
1741225211.182862,5
1741225211.3121026,5
1741225211.4408405,3
1741225211.573062,3
1741225211.7023766,6
1741225211.8317752,3
1741225211.9638798,3
1741225212.0953896,1
1741225212.2246041,5
1741225212.360076,4
1741225212.50069,4
1741225212.6290414,6
1741225212.759231,5
1741225212.8879766,4
1741225213.0213294,6
1741225213.150759,5
1741225213.2777295,5
1741225213.407876,2
1741225213.536517,0
1741225213.6697896,0
1741225213.799185,0
1741225213.9311566,3
1741225214.0632524,4
1741225214.192312,3
1741225214.3223097,4
1741225214.4515164,4
1741225214.581716,0
1741225214.7125926,1
1741225214.8407264,0
1741225214.9738598,0
1741225215.1014526,0
1741225215.23068,1
1741225215.358532,3
1741225215.4857686,0
1741225215.6150908,1
1741225215.7425506,2
1741225215.8698773,4
1741225215.9988337,3
1741225216.1255283,2
1741225216.254881,2
1741225216.3863156,4
1741225216.5141983,3
1741225216.6429946,2
1741225216.7772775,3
1741225216.909593,2
1741225217.0392337,2
1741225217.1669903,2
1741225217.295769,3
1741225217.426936,2
1741225217.5585763,2
1741225217.688108,0
1741225217.8146505,1
1741225217.9429712,1
1741225218.079714,6
1741225218.2080524,7
1741225218.335534,6
1741225218.4625876,6
1741225218.5935454,4
1741225218.722013,5
1741225218.8496294,5
1741225218.978223,4
1741225219.1052628,2
1741225219.2331064,2
1741225219.365962,0
1741225219.4939928,0
1741225219.6240134,1
1741225219.7557359,2
1741225219.8883498,1
1741225220.01605,3
1741225220.14775,4
1741225220.2814724,6
1741225220.4093182,0
1741225220.5399299,2
1741225220.6672094,1
1741225220.8323267,1
1741225220.9617643,3
1741225221.088219,0
